content,at,appVersion,POSITIVE SCORE,NEGATIVE SCORE,NEUTRAL SCORE,COMPOUND SCORE,Sentiment
THIS APLICATION IS GOOD FOR STC SIMCARD ONLYI TRY THIS APLICATION USING MY ZAIN SIMCARD MY MONEY TRANSFER TO STC PAYBUT SO EMBARACING BEACAUSE I SEND MONEY TO PHILIPINES BUT MY ACTIVITY CAN NOT PROCESSI VISIT STC PAY SALES CENTER BUT THEY HAVE NO SULOTION FOR THISUNTIL NOW MY MONEY NOT SEND AND MY WIFE ANGRY WITH MEAND I AM STILL LOOKING FOR THE SULOTION HOW TO SEND MY MONEYHOPE THAT STC WILL READ MY COMMENT AND SOLVE MY PROBLEM,2019-09-29 23:17:35,1.3.7.1,4.7,14.000000000000002,81.3,-85.0,Negative
Very fast transfer Even less than numberhrs to reach bank account Thanks number,2019-09-29 21:01:01,1.3.7.1,34.599999999999994,0.0,65.4,51.06,Positive
Very useful and effective smiling face with smiling eyes,2019-09-29 16:24:43,1.3.7,71.5,0.0,28.499999999999996,91.10000000000001,Positive
Less than bank rate better send money though Bank,2019-09-29 12:34:49,1.3.3,26.6,0.0,73.4,44.04,Positive
Dear Team My transfer is on hold and anybody can suggest what is the issue this is my first international transfer,2019-09-29 07:46:11,1.3.7.1,11.5,0.0,88.5,38.18,Positive
Try to installed and fill everything than I try to send money but always rejected I do not know why Uninstalledmake me confusedweary face,2019-09-29 06:12:40,,0.0,17.5,82.5,-66.52,Negative
,2019-09-29 03:52:31,1.3.4.1,0.0,0.0,0.0,0.0,Neutral
Issues are quite usual and strange reuquirements like beneficiary id,2019-09-29 01:24:21,1.3.7.1,38.2,14.099999999999998,47.699999999999996,54.779999999999994,Positive
,2019-09-28 23:45:09,,0.0,0.0,0.0,0.0,Neutral
Very simple and useful,2019-09-28 20:18:01,1.3.7.1,51.300000000000004,0.0,48.699999999999996,48.77,Positive
IPhonenumber  STCPay,2019-09-28 15:15:20,1.3.7.1,0.0,0.0,100.0,0.0,Neutral
So fast by the same time so worst too I had a huge problem after I made a transaction to a international beneficiary Because all the added beneficiary details are changed after saving it to the STC Pay I have selected all correct details while I am adding that beneficiary But in the saved details the Branch name is all wrong Due to that my transaction has been hold for number days I had to call the beneficiaries bank by my self to fixing it  Fix that STC Pay you cannot play with peoples money,2019-09-28 12:42:58,1.3.7,15.8,13.8,70.39999999999999,29.04,Positive
Amazing Application,2019-09-28 11:05:58,1.3.0,79.2,0.0,20.8,58.589999999999996,Positive
Fast and easy to use,2019-09-28 09:28:54,1.3.7.1,42.0,0.0,57.99999999999999,44.04,Positive
Good one Bravo,2019-09-28 08:44:27,1.3.7.1,59.199999999999996,0.0,40.8,44.04,Positive
Support,2019-09-28 06:33:05,,100.0,0.0,0.0,40.19,Positive
it looke like a good application that can help many people to do many things in one place thank you,2019-09-28 06:08:05,1.3.7.1,41.4,0.0,58.599999999999994,86.25,Positive
i liked it,2019-09-28 05:56:26,1.3.7.1,73.7,0.0,26.3,42.15,Positive
Good onr,2019-09-28 02:38:31,1.3.3,74.4,0.0,25.6,44.04,Positive
Such a bad service and the worst customer support use at your own risk yu will definitely cry after,2019-09-27 16:56:18,1.3.7,17.9,42.4,39.7,-81.26,Negative
I never seen before like this STC pay It is very simple and safe for transaction in any country to your home I recommend to pay through STC PAY It is really awesomeOK hand,2019-09-27 14:28:16,1.3.7.1,22.2,17.1,60.699999999999996,62.480000000000004,Positive
Excellent experience with STC Pay,2019-09-27 13:13:37,1.3.7.1,45.7,17.299999999999997,37.0,51.06,Positive
eccilent,2019-09-27 11:33:44,1.3.3,0.0,0.0,100.0,0.0,Neutral
Yes nice application but the international exchange rate is very low as compare to other bank exchange,2019-09-27 11:25:18,1.3.4.1,18.0,14.799999999999999,67.2,-8.73,Negative
Very Good App and Very Good Services Every Thing is Fine Thank You Very Much STC Pay and Team,2019-09-27 10:54:20,1.3.7.1,40.6,6.3,53.1,84.11,Positive
Hopless services Do not use eny one,2019-09-27 08:57:42,1.3.7,0.0,0.0,100.0,0.0,Neutral
Very Gud SADAD is good option But per month limit to be increased,2019-09-27 07:27:04,1.3.3,29.5,0.0,70.5,55.74,Positive
I like this app that i can transfer money to all the world thank am happy to have it,2019-09-27 07:10:50,1.3.3,38.3,0.0,61.7,82.71,Positive
smiling face with hearts,2019-09-27 04:55:29,,50.0,0.0,50.0,45.879999999999995,Positive
It was great but when you send money through BANK for Philippines no choices for US dollar only peso which we also have USD account in Philippine banks Hope you add this in your earlier update Please translate this from English to Arabic so that you can understand better Not only us to adjust with the language barrier Thank you,2019-09-27 00:38:01,1.3.7.1,22.2,6.1,71.6,91.69,Positive
Crashing try to improve app is nice but cannot access,2019-09-27 00:31:37,1.3.7.1,32.5,0.0,67.5,43.1,Positive
Useless app Support agents take ages to reply and there is no time stamp on the chat Always transactions get on hold and every time you ask for help they ask some information which dosnt solve propblem and next time they ask somethinf else and this goes on NEVER SEND MONEY FROM THIS APP,2019-09-26 19:17:02,1.3.7,11.799999999999999,8.200000000000001,80.10000000000001,29.599999999999998,Positive
Can I deposit money by salary card,2019-09-26 16:37:29,1.3.3,0.0,0.0,100.0,0.0,Neutral
,2019-09-26 13:43:14,1.3.7,0.0,0.0,0.0,0.0,Neutral
Excellent app and nice Interface Very useful to send money to Home County also Recharging SAWA,2019-09-26 13:21:55,1.3.4.1,42.699999999999996,0.0,57.3,86.55000000000001,Positive
Bad customer service  ticket no numberI was make a international transaction to india Day before yesterday till now my transactions in hold  I contact to customer care they asking me I would of beneficiary and they provide me one link than I submit the beneficiary national I would card  Bank passbook photo copy Still its ON hold my transactions please solve this problem as soon as possible This is not a good service from your side,2019-09-26 13:18:59,1.3.4.1,15.8,12.7,71.5,40.07,Positive
I will request to all of you its useless if you need help you go to support team They will say how i can help you and then no reply I tried to call stc pay no reply So do not waste your time guys,2019-09-26 11:43:37,1.3.7,20.1,16.1,63.800000000000004,47.589999999999996,Positive
Thanks stc pay you make my life easy,2019-09-26 11:43:23,1.3.7,47.5,11.5,41.0,65.97,Positive
Very useful app and customer service is awesomesmiling face with open hands,2019-09-26 11:16:28,1.3.7,22.5,0.0,77.5,49.27,Positive
Its awesome app for remitance money all over world from saudi arabia,2019-09-26 10:05:20,1.3.7.1,27.200000000000003,0.0,72.8,62.49,Positive
Kidiloskkar,2019-09-26 08:26:16,1.3.7,0.0,0.0,100.0,0.0,Neutral
Easy way to transfer money to India,2019-09-26 03:44:16,1.3.7,32.6,0.0,67.4,44.04,Positive
Very useful and safely,2019-09-25 20:53:48,1.3.3,76.9,0.0,23.1,76.88000000000001,Positive
My remittance transfer immediately,2019-09-25 20:45:03,1.3.7,0.0,0.0,100.0,0.0,Neutral
Great Social Service,2019-09-25 20:08:38,1.3.4,67.2,0.0,32.800000000000004,62.49,Positive
Goodd nice app,2019-09-25 09:11:19,1.3.3,58.3,0.0,41.699999999999996,42.15,Positive
Not good more days delay deliveryneed receiver id copy all Very bad,2019-09-25 07:48:45,1.3.7,0.0,49.4,50.6,-83.06,Negative
Salary card not took to register unamused face,2019-09-24 12:44:37,1.3.7,0.0,0.0,100.0,0.0,Neutral
number number,2019-09-24 12:06:42,1.3.7,100.0,0.0,0.0,15.310000000000002,Positive
Forget password Kindly help me How it reset How contact customer care service,2019-09-24 05:48:41,1.3.7,45.5,9.5,45.0,80.2,Positive
,2019-09-23 23:32:30,1.3.7,0.0,0.0,0.0,0.0,Neutral
Excellent instant transfer money to home country,2019-09-23 19:53:47,1.3.7,38.1,0.0,61.9,57.19,Positive
Pakchacha,2019-09-23 19:41:46,,0.0,0.0,100.0,0.0,Neutral
It is so easy and I am somuch comfortableThank you forthis app,2019-09-23 13:01:56,,27.200000000000003,0.0,72.8,57.769999999999996,Positive
The app gives me an account at two banks but when I visited the bank to deposit they refused to recognize my account I could not deposit and transfer,2019-09-23 10:03:31,1.3.7,0.0,9.700000000000001,90.3,-42.15,Negative
Good for remittance and transfer within friends via contact But i could not able to withdraw cash from any ANB ATM as mentioned in app Do not know where to scan the QR code Other than this this is fantastic app,2019-09-23 09:06:50,1.3.7,19.400000000000002,0.0,80.60000000000001,83.6,Positive
Good STC PAY,2019-09-23 08:58:57,1.3.4,48.1,35.4,16.6,19.43,Positive
,2019-09-23 08:13:32,,0.0,0.0,0.0,0.0,Neutral
Slm,2019-09-23 06:50:37,,0.0,0.0,100.0,0.0,Neutral
Tnumber payment request Failed I cannot send money to the Philippines using direct bank account in bdo,2019-09-23 06:13:29,1.3.7,0.0,18.0,82.0,-51.06,Negative
Awesome app for fund transfer Abroad,2019-09-23 03:47:08,1.3.7,45.1,0.0,54.900000000000006,62.49,Positive
Good and most convenient service,2019-09-22 17:07:23,1.3.7,42.0,0.0,57.99999999999999,44.04,Positive
Such a worst service Now it is almost gone number week they rejected my transaction and still I did not get my refund amount They people are disgusting Do not ever try this app I have spent almost number riyal recharge card to call on customer service But they are not serious about the situation Go to hellSTC PAY,2019-09-22 13:53:36,1.3.7,5.4,15.5,79.10000000000001,-80.44,Negative
Nice and good,2019-09-22 09:48:12,1.3.7,85.1,0.0,14.899999999999999,69.08,Positive
Nicethumbs upthumbs up,2019-09-22 04:35:14,,0.0,0.0,100.0,0.0,Neutral
Great prices and easy secure application,2019-09-22 03:42:18,1.3.7,75.8,0.0,24.2,85.55,Positive
ok Allah Kaur,2019-09-21 10:29:36,1.3.7,52.400000000000006,0.0,47.599999999999994,29.599999999999998,Positive
Very good application Save your time Save your money,2019-09-21 09:50:11,1.3.7,62.8,0.0,37.2,87.85,Positive
excelent,2019-09-21 08:09:30,1.3.7,0.0,0.0,100.0,0.0,Neutral
Westren union dircet transfer perfect by name But transfer in bank big issue tomuch dely,2019-09-21 07:53:53,,14.399999999999999,0.0,85.6,32.910000000000004,Positive
Very bad I am two times transferred mony number days not credit accounts number times called customer care but not use,2019-09-21 07:36:35,1.3.6,18.8,17.1,64.1,-15.02,Negative
VERY GOOD,2019-09-21 02:11:11,,76.2,0.0,23.799999999999997,49.27,Positive
THE GOOD JOB,2019-09-21 01:27:22,,59.199999999999996,0.0,40.8,44.04,Positive
Excellent service but limited transfer in a month to ten thousand Saudi riyals,2019-09-21 00:47:21,1.3.7,16.0,16.0,68.0,0.0,Neutral
Thanks STC for this Wonderful app,2019-09-20 23:12:31,1.3.7,64.5,0.0,35.5,80.61,Positive
Lot of issues,2019-09-20 21:07:25,1.3.7,0.0,0.0,100.0,0.0,Neutral
good experience easy to transfer and easy to make benificanary also number hour help line for any problem,2019-09-20 16:24:23,1.3.7,46.400000000000006,9.9,43.8,84.02,Positive
What Is,2019-09-20 12:42:19,1.3.3,0.0,0.0,100.0,0.0,Neutral
Yes the best,2019-09-20 07:12:43,1.3.0,87.3,0.0,12.7,78.45,Positive
Very useful,2019-09-20 06:18:45,1.3.3,76.2,0.0,23.799999999999997,49.27,Positive
,2019-09-20 05:28:37,1.3.7,0.0,0.0,0.0,0.0,Neutral
Its very good one,2019-09-20 03:40:57,1.3.7,51.6,0.0,48.4,49.27,Positive
Instant service,2019-09-20 01:38:58,1.3.6,0.0,0.0,100.0,0.0,Neutral
I am facing problem since numberst of September still the problem not solved I am sending money to pakistan bank alhabib it is giving continue error Tnumber unrecognized Dnumberb destination and so many times I report to support agent even they do not know this error just they said update national address and issue tickets no solution today number days completed please fix this problem In cash to pick it works very good very fast Thanks,2019-09-19 19:03:54,1.3.7,18.5,18.7,62.8,-3.6799999999999997,Negative
Make your life easier,2019-09-19 17:07:18,1.3.7,48.3,0.0,51.7,42.15,Positive
Good but I tried to send money to Pakistan HBL but no success,2019-09-19 12:05:48,1.3.7,37.2,14.899999999999999,47.9,63.690000000000005,Positive
Money transfer very easy,2019-09-19 11:47:45,1.3.7,51.6,0.0,48.4,49.27,Positive
I am not getting to option to agree on terms  conditions in my snumber edge phone,2019-09-19 10:07:53,1.3.7,15.2,0.0,84.8,36.120000000000005,Positive
User friendly app and very secure I have not faced any issues during transaction on the top of that very good exchange rate as Well Good to have it,2019-09-19 08:18:12,1.3.7,41.9,0.0,58.099999999999994,93.11,Positive
I WAS FIRST TIME YOUSING INSHA ALLAH ITHOUT THIS IS A VERY GOOD APP AND GOOD JOB BECAUSE TIME IS AVERY IMPORTANT,2019-09-19 05:45:41,1.3.3,32.5,0.0,67.5,80.12,Positive
Very nice this apps,2019-09-19 05:01:39,1.3.7,50.8,0.0,49.2,47.54,Positive
This is a great app for paying STC bills and transferring money abroad It beats all the banks and WU with its super fast transfer speed but it has a limit on the amount you can transfer,2019-09-19 03:05:09,1.3.7,13.200000000000001,0.0,86.8,61.24000000000001,Positive
,2019-09-19 02:38:12,1.3.4.1,0.0,0.0,0.0,0.0,Neutral
Excellent service,2019-09-19 02:01:30,1.3.7,78.7,0.0,21.3,57.19,Positive
ggood,2019-09-19 02:00:49,1.3.4.1,0.0,0.0,100.0,0.0,Neutral
Good very fast working,2019-09-18 22:31:47,1.3.3,49.2,0.0,50.8,44.04,Positive
Good job thumbs upthumbs up thumbs upthumbs upthumbs upthumbs up,2019-09-18 18:04:16,1.3.6,24.4,0.0,75.6,44.04,Positive
After last update login is too slow Hang too,2019-09-18 14:47:42,1.3.6,0.0,0.0,100.0,0.0,Neutral
Really good App and it works great I m using this app since number months n using for online international transfer remittance,2019-09-18 14:44:45,1.3.7,34.9,0.0,65.10000000000001,82.21000000000001,Positive
This is working,2019-09-18 12:27:41,1.3.6,0.0,0.0,100.0,0.0,Neutral
nice one,2019-09-18 10:37:06,1.3.0,73.7,0.0,26.3,42.15,Positive
,2019-09-18 09:43:09,1.3.6,0.0,0.0,0.0,0.0,Neutral
International money transfer very easy,2019-09-18 06:08:57,1.3.6,44.4,0.0,55.60000000000001,49.27,Positive
app  Transfer Transition,2019-09-18 04:57:58,1.3.4.1,0.0,0.0,100.0,0.0,Neutral
Very low exchange rate but app very excellent and fast,2019-09-18 04:18:45,,36.1,11.200000000000001,52.7,69.97,Positive
Efficient and very user friendly with exciting offers on regular basis,2019-09-18 02:52:03,1.3.6,54.2,0.0,45.800000000000004,85.83,Positive
Good Was Starting,2019-09-17 23:25:50,1.3.6,59.199999999999996,0.0,40.8,44.04,Positive
Very helpful app and convenient Thank you for this app Specifically for us who are away from the city Thanks STC Pay,2019-09-17 20:34:23,1.3.3,30.4,5.0,64.5,79.60000000000001,Positive
Super,2019-09-17 14:56:09,1.3.4,100.0,0.0,0.0,59.940000000000005,Positive
Very fast service,2019-09-17 13:43:22,1.3.6,0.0,0.0,100.0,0.0,Neutral
Change the perspective of transferring money,2019-09-17 13:16:30,1.3.6,0.0,0.0,100.0,0.0,Neutral
Very helpfull Good comment,2019-09-17 12:23:10,1.3.6,51.4,0.0,48.6,49.02,Positive
this is good app for send money,2019-09-17 11:42:00,1.3.6,32.6,0.0,67.4,44.04,Positive
app not working in my Lenove Knumber note Android numbernumber,2019-09-17 07:40:19,1.3.6,0.0,0.0,100.0,0.0,Neutral
poor developed app cannot retrieve lost password,2019-09-17 07:21:01,1.3.6,19.5,30.8,49.7,-28.189999999999998,Negative
Extant very fast transfer money SBI Thanks,2019-09-17 06:48:01,1.3.6,32.6,0.0,67.4,44.04,Positive
