content,at,appVersion,POSITIVE SCORE,NEGATIVE SCORE,NEUTRAL SCORE,COMPOUND SCORE,Sentiment
thank you much,2017-09-19 16:35:34,,55.60000000000001,0.0,44.4,36.120000000000005,Positive
Application very slo working,2017-09-18 11:58:39,3.7.1,0.0,0.0,100.0,0.0,Neutral
Very nice and very useful app keep it up STC thumbs up,2017-09-16 07:11:49,3.7.1,38.6,0.0,61.4,74.2,Positive
Update is not available in google store Only I am getting update notification when starting Mystc app Still old ver in Google play store,2017-09-11 20:08:16,3.7.1,9.8,0.0,90.2,34.0,Positive
It good application,2017-09-11 16:14:04,3.7.1,59.199999999999996,0.0,40.8,44.04,Positive
Good App  its keep you update without any login,2017-09-11 09:07:06,3.7.1,26.6,0.0,73.4,44.04,Positive
Super Apps,2017-09-11 08:40:13,3.7.1,79.60000000000001,0.0,20.4,59.940000000000005,Positive
STC        number,2017-09-11 07:55:30,3.7.1,56.49999999999999,0.0,43.5,7.720000000000001,Positive
how to update,2017-09-11 07:00:02,3.7.1,0.0,0.0,100.0,0.0,Neutral
i cannot update the app,2017-09-11 06:31:41,3.7.1,0.0,0.0,100.0,0.0,Neutral
Excellent App to manage all accounts and services,2017-09-11 04:40:34,3.7.1,34.599999999999994,0.0,65.4,57.19,Positive
Worth fully apps Thanks,2017-09-11 03:39:09,3.7.1,71.7,0.0,28.299999999999997,62.22,Positive
It is a helpful,2017-09-11 03:24:09,3.7.1,58.3,0.0,41.699999999999996,42.15,Positive
Easy to use thumbs upcrossed fingers,2017-09-11 02:41:43,3.7.1,36.7,0.0,63.3,44.04,Positive
please keep up the good job  very easy to use and useful,2017-09-11 02:30:43,3.7.1,58.5,0.0,41.5,88.32,Positive
It will be better if you add servicrs activation code,2017-09-11 02:29:28,3.7.1,24.4,0.0,75.6,44.04,Positive
Stc,2017-09-11 02:25:10,3.7.1,0.0,0.0,100.0,0.0,Neutral
Crashed after the update   Getting better every update thanks,2017-09-11 02:23:32,3.7.1,45.300000000000004,0.0,54.7,70.03,Positive
Everything,2017-09-11 01:50:56,3.7.1,0.0,0.0,100.0,0.0,Neutral
it very useful and helping me with all I need to know or do,2017-09-11 00:43:19,3.7.1,34.0,0.0,66.0,68.65,Positive
Eases life,2017-09-11 00:28:14,3.7.1,69.69999999999999,0.0,30.3,31.819999999999997,Positive
Very usful and easy,2017-09-11 00:20:47,3.7.1,51.300000000000004,0.0,48.699999999999996,48.77,Positive
Very basic and credit card recharge does not work most of the time,2017-09-10 23:25:23,3.7.1,19.3,0.0,80.7,43.36,Positive
Thank you STC TIME SAVING APPLICATION,2017-09-10 21:11:16,3.7.1,33.300000000000004,0.0,66.7,36.120000000000005,Positive
Where is numbernumbernumber,2017-09-10 20:56:55,3.7.1,0.0,0.0,100.0,0.0,Neutral
Good offers can be easily seen n use,2017-09-10 18:42:52,3.7.1,51.5,0.0,48.5,64.86,Positive
,2017-09-10 15:28:45,3.7.1,0.0,0.0,0.0,0.0,Neutral
Very helpfull,2017-09-10 14:42:51,3.7.1,0.0,0.0,100.0,0.0,Neutral
,2017-09-09 06:17:38,,0.0,0.0,0.0,0.0,Neutral
So stupid app cannot even register fery funny app,2017-09-08 12:08:55,3.7.1,21.3,27.200000000000003,51.5,-20.06,Negative
,2017-09-08 07:19:07,3.7.1,0.0,0.0,0.0,0.0,Neutral
STC is the best telecom company in the middle east,2017-09-07 05:16:28,3.7.1,31.8,0.0,68.2,63.690000000000005,Positive
,2017-09-06 14:38:12,,0.0,0.0,0.0,0.0,Neutral
Very useful tool to enable addon services,2017-09-03 07:52:52,3.6.0,34.699999999999996,0.0,65.3,49.27,Positive
clapping handsEND arrowthumbs down,2017-09-02 17:18:14,3.7.1,0.0,0.0,100.0,0.0,Neutral
Why I can not download this apps,2017-09-02 02:20:06,,0.0,0.0,100.0,0.0,Neutral
number,2017-09-02 02:07:32,3.7.1,100.0,0.0,0.0,7.720000000000001,Positive
does not fix problems on the system,2017-09-01 15:16:54,3.7.0,27.3,0.0,72.7,30.89,Positive
Keep the good work stc,2017-09-01 14:11:31,,42.0,0.0,57.99999999999999,44.04,Positive
That is the good one,2017-09-01 01:55:32,,42.0,0.0,57.99999999999999,44.04,Positive
Great and Best App I hope i can request a new sim or replacement sim through the application,2017-08-30 03:33:40,3.6.0,48.3,0.0,51.7,90.42,Positive
I have this app on both my android and iOS phones my Data SIM was inserted in my android phone but I registered on my iOS phone The thing is I cannot access the app on my android I cannot even log myself in because there were no Log In tool bars What is seems to be the problem Is it because I had my registration on my iOS phones and not on the android where my Internet SIM was inserted Do let me know TY,2017-08-29 20:42:14,3.7.0,5.1,7.1,87.8,-21.45,Negative
Even after last update widgets still shows load data failed,2017-08-27 19:17:34,3.7.0,0.0,26.8,73.2,-51.06,Negative
Always says No internet connection,2017-08-27 12:14:14,3.7.0,0.0,35.5,64.5,-29.599999999999998,Negative
App does not work after the last update It goes into loops and gives no internet connection when there is good net connection Pls fix,2017-08-27 12:10:11,3.7.0,14.799999999999999,7.7,77.5,25.0,Positive
poor co,2017-08-25 17:30:55,3.4.1,0.0,75.6,24.4,-47.67,Negative
My no allwase deduct number hala service name vas I need STOP this,2017-08-24 06:00:22,,8.4,33.300000000000004,58.3,-59.040000000000006,Negative
Inshalla,2017-08-21 05:57:04,3.6.0,0.0,0.0,100.0,0.0,Neutral
Stc app complicated no good,2017-08-20 11:24:33,3.6.0,35.8,27.200000000000003,37.0,17.79,Positive
Ilove it,2017-08-20 07:42:05,,0.0,0.0,100.0,0.0,Neutral
My inter net not work lost single red light one always please can you fixed,2017-08-20 00:24:57,2.12.0,24.7,0.0,75.3,50.43,Positive
Effective app,2017-08-19 09:59:51,3.6.0,75.6,0.0,24.4,47.67,Positive
Strong  Network  Nice Package available  here,2017-08-17 18:33:16,3.6.0,60.4,0.0,39.6,72.69,Positive
Ilove stc,2017-08-17 02:53:12,,0.0,0.0,100.0,0.0,Neutral
I think stc not good,2017-08-17 00:14:11,,0.0,44.5,55.50000000000001,-34.12,Negative
yone,2017-08-16 10:19:38,2.11.1,0.0,0.0,100.0,0.0,Neutral
it is very good app,2017-08-15 14:03:50,,44.4,0.0,55.60000000000001,49.27,Positive
niice app,2017-08-15 04:32:27,,0.0,0.0,100.0,0.0,Neutral
very nice it for use,2017-08-14 12:13:39,,43.6,0.0,56.39999999999999,47.54,Positive
If i have free offer nice,2017-08-14 07:59:52,,67.0,0.0,33.0,72.69,Positive
Unable to make purchase of internet bundle through the app only subscription option available please fix,2017-08-14 02:21:14,3.6.0,13.3,0.0,86.7,31.819999999999997,Positive
I have problem with this apps at times if i want to check my Internet balance it does not open why,2017-08-14 00:29:51,3.6.0,6.2,12.9,81.0,-34.0,Negative
VERY POOR WORKING,2017-08-13 11:21:15,3.6.0,0.0,62.9,37.1,-52.559999999999995,Negative
,2017-08-13 10:49:05,3.6.0,0.0,0.0,0.0,0.0,Neutral
,2017-08-11 11:33:41,,0.0,0.0,0.0,0.0,Neutral
Nice app easy to chek bill,2017-08-11 04:30:29,,58.8,0.0,41.199999999999996,69.08,Positive
Surprisingly good app Compared to other providers pretty informative dashboard,2017-08-09 07:21:28,,54.2,0.0,45.800000000000004,80.74,Positive
Can i knw why am not able to open the app,2017-08-08 23:43:59,2.12.0,0.0,0.0,100.0,0.0,Neutral
Stc how to register with friendly mobile number Please help,2017-08-07 11:13:10,,61.3,0.0,38.7,81.76,Positive
The app tells you all about the company Flashy expensive graphics and buggy app but comes with free crappy customer service,2017-08-06 12:15:30,3.6.0,15.7,17.299999999999997,67.0,-11.540000000000001,Negative
person walking,2017-08-06 06:07:59,3.6.0,0.0,0.0,100.0,0.0,Neutral
Very easy to recharge,2017-08-05 15:19:30,,51.6,0.0,48.4,49.27,Positive
Very useful and easy to use,2017-08-05 03:38:51,,61.4,0.0,38.6,74.74,Positive
very  nice,2017-08-03 01:46:47,3.6.0,75.6,0.0,24.4,47.54,Positive
good stc appmy problems qitaf pointsmay be numbermanth do not gave number pointplease sold my qitaf point,2017-08-02 07:22:48,3.6.0,13.900000000000002,18.8,67.2,-0.5700000000000001,Negative
Guys I used the App a couple of times to contact the support team and their staff are disrespectful is this normal at STC  This one time they closed the chat on me while I was writing my issue   I guess having poor customer service is the only thing STC is good at am I right,2017-08-02 06:06:26,3.6.0,9.9,5.5,84.7,36.120000000000005,Positive
I cannot update my stc app to my snumber,2017-08-02 02:36:20,2.12.0,0.0,0.0,100.0,0.0,Neutral
It suck my money when internet finish,2017-08-01 19:46:13,3.6.0,0.0,32.6,67.4,-44.04,Negative
It is hard to contact your customer care service always not process my request and my landline internet is not use but the payment is still going on,2017-07-29 22:24:35,,7.199999999999999,4.1000000000000005,88.7,22.63,Positive
allah is all mighty,2017-07-29 11:09:05,2.12.0,0.0,0.0,100.0,0.0,Neutral
It is network very nice,2017-07-29 09:43:38,,43.6,0.0,56.39999999999999,47.54,Positive
Very useful  to quickly recharge and access other  services,2017-07-28 15:29:11,3.6.0,28.499999999999996,0.0,71.5,49.27,Positive
STC number ON HAJEJABBAR,2017-07-28 15:08:15,2.12.0,30.2,0.0,69.8,7.720000000000001,Positive
Wow I try this app,2017-07-28 10:35:30,3.6.0,55.900000000000006,0.0,44.1,58.589999999999996,Positive
Easy to recharge,2017-07-28 09:46:05,2.12.0,59.199999999999996,0.0,40.8,44.04,Positive
Useful apps,2017-07-28 08:40:51,2.12.0,74.4,0.0,25.6,44.04,Positive
thankful,2017-07-27 14:20:47,3.6.0,100.0,0.0,0.0,57.19,Positive
Its good ap for every stc user,2017-07-26 10:38:37,3.6.0,32.6,0.0,67.4,44.04,Positive
It is unbelievable Thank you,2017-07-26 09:31:26,,58.9,0.0,41.099999999999994,51.06,Positive
I like the best app,2017-07-26 08:00:34,,77.0,0.0,23.0,77.17,Positive
Nice apps stc,2017-07-26 04:44:09,3.6.0,58.3,0.0,41.699999999999996,42.15,Positive
It helps a lot,2017-07-26 04:43:24,,56.49999999999999,0.0,43.5,38.18,Positive
Networking is very strong Thanks for stc,2017-07-26 04:19:28,3.6.0,57.49999999999999,0.0,42.5,77.64,Positive
Very  good,2017-07-26 03:24:32,,76.2,0.0,23.799999999999997,49.27,Positive
Cool Nice offer thanks STC,2017-07-26 03:16:23,2.12.0,80.0,0.0,20.0,79.06,Positive
Assalam walekum,2017-07-26 02:49:00,,0.0,0.0,100.0,0.0,Neutral
It is gud,2017-07-24 12:59:18,,0.0,0.0,100.0,0.0,Neutral
,2017-07-24 09:31:37,3.6.0,0.0,0.0,0.0,0.0,Neutral
,2017-07-23 11:05:22,,0.0,0.0,0.0,0.0,Neutral
Great App i loved Why do not you make an app for sada for selecting best tones for you best customers like mesmiling face with sunglassesface with tears of joy,2017-07-23 07:15:01,2.6.1,48.699999999999996,4.1000000000000005,47.199999999999996,97.11999999999999,Positive
Great job keep it up,2017-07-21 14:51:05,3.6.0,50.6,0.0,49.4,62.49,Positive
Why i cannt register,2017-07-20 16:24:26,3.6.0,0.0,0.0,100.0,0.0,Neutral
Update,2017-07-20 08:58:29,,0.0,0.0,100.0,0.0,Neutral
Very useful OK handOK handOK hand,2017-07-18 12:02:35,3.6.0,76.2,0.0,23.799999999999997,86.26,Positive
How I can sign up with a data SIM from my Stc app,2017-07-18 11:59:17,,0.0,0.0,100.0,0.0,Neutral
Very nice app I like very much,2017-07-18 10:53:59,3.6.0,59.4,0.0,40.6,70.56,Positive
Mohmed,2017-07-17 14:37:46,,0.0,0.0,100.0,0.0,Neutral
Asslamualykum Thank You Team STC,2017-07-15 05:31:08,3.5.1,38.5,0.0,61.5,36.120000000000005,Positive
Internet connection is very very slow,2017-07-14 09:30:54,3.6.0,0.0,0.0,100.0,0.0,Neutral
I could not open it,2017-07-13 17:07:10,,0.0,0.0,100.0,0.0,Neutral
The Greatest app in ksa,2017-07-12 10:31:26,3.6.0,51.2,0.0,48.8,63.690000000000005,Positive
So easy to use it,2017-07-12 08:57:00,3.6.0,44.4,0.0,55.60000000000001,49.27,Positive
Easy for all devices,2017-07-12 08:07:05,,49.2,0.0,50.8,44.04,Positive
,2017-07-12 06:53:01,3.6.0,0.0,0.0,0.0,0.0,Neutral
This is very useful aap,2017-07-11 11:54:53,3.5.1,44.4,0.0,55.60000000000001,49.27,Positive
Please I have subscribed to the numberGB valid for numbermonth for numberSR but the internet is not working they rather deducting from my sawa main account and all my balance is getting finished please help me please help me,2017-07-09 07:06:21,3.6.0,30.7,0.0,69.3,92.80000000000001,Positive
,2017-07-09 01:37:44,3.6.0,0.0,0.0,0.0,0.0,Neutral
Help full it made my life easierthumbs up,2017-07-08 07:28:30,3.5.1,27.800000000000004,0.0,72.2,40.19,Positive
mantap,2017-07-08 00:00:06,,0.0,0.0,100.0,0.0,Neutral
Great app with great sawa serves,2017-07-07 12:15:58,3.5.1,67.2,0.0,32.800000000000004,84.81,Positive
Good in service,2017-07-06 15:50:05,3.6.0,59.199999999999996,0.0,40.8,44.04,Positive
I love  stc  this is  my favourite  sim  ever,2017-07-06 14:47:25,3.6.0,37.5,0.0,62.5,63.690000000000005,Positive
It is very good appsI like this,2017-07-06 08:56:21,3.6.0,54.400000000000006,0.0,45.6,71.46000000000001,Positive
It is awesome service,2017-07-05 15:53:28,,57.699999999999996,0.0,42.3,62.49,Positive
this very beautiful,2017-07-05 04:57:24,3.6.0,67.7,0.0,32.300000000000004,63.61,Positive
,2017-07-04 10:27:58,3.5.1,0.0,0.0,0.0,0.0,Neutral
So nice Stc app,2017-07-02 10:00:49,,50.8,0.0,49.2,47.54,Positive
Very bad AppCannot login tried and just fed up with thistotally waste app,2017-07-02 08:24:14,3.6.0,0.0,37.5,62.5,-76.44999999999999,Negative
I save money for the good offer,2017-07-02 02:03:43,3.6.0,60.4,0.0,39.6,72.69,Positive
Excellenr,2017-07-01 07:16:14,3.6.0,0.0,0.0,100.0,0.0,Neutral
This is totally useless take too much time no supportive any way,2017-07-01 00:58:48,,13.3,32.1,54.6,-47.54,Negative
Good features,2017-06-30 20:35:18,2.12.0,74.4,0.0,25.6,44.04,Positive
It hi helpfull,2017-06-30 14:22:33,,0.0,0.0,100.0,0.0,Neutral
,2017-06-29 22:33:19,3.6.0,0.0,0.0,0.0,0.0,Neutral
Does what it said and even more  one word amazing,2017-06-29 17:35:17,3.6.0,31.1,0.0,68.89999999999999,62.03999999999999,Positive
,2017-06-29 10:15:39,,0.0,0.0,0.0,0.0,Neutral
It help,2017-06-29 07:26:25,3.5.1,73.0,0.0,27.0,40.19,Positive
Thanks for the first time I was wondering to use stc Internet,2017-06-29 02:21:57,3.5.1,22.5,0.0,77.5,44.04,Positive
Bad appI already deactivate eaaynet but still they deduct my use of internet without notify meI want to change my sim card,2017-06-28 22:46:21,3.6.0,0.0,15.2,84.8,-37.830000000000005,Negative
Changed my language preference and viewed subscriptions and analytics Very helpful and useful,2017-06-28 20:28:32,3.5.1,36.3,0.0,63.7,73.97,Positive
Please fix transfer money to the same number and it crushes once you close the app,2017-06-27 11:05:41,3.6.0,18.5,14.899999999999999,66.7,-7.720000000000001,Negative
I am thankful I am the one of STC user they selected me from thier offer        I downloaded this apps for thier offered at me free STC call for numberdays How to used it fixed it please,2017-06-27 10:20:14,3.6.0,23.1,0.0,76.9,85.19,Positive
Thank you MySTC it is very very very useful nd easy to using this apps,2017-06-27 10:12:36,3.6.0,43.9,0.0,56.10000000000001,85.55,Positive
great job stc,2017-06-27 05:48:52,3.6.0,67.2,0.0,32.800000000000004,62.49,Positive
I feel good thank you STC,2017-06-27 02:15:35,3.6.0,64.3,0.0,35.699999999999996,65.97,Positive
Good very handy Plus if data analytics given would be great,2017-06-26 05:31:16,3.5.1,43.8,0.0,56.2,79.06,Positive
,2017-06-25 12:24:31,3.6.0,0.0,0.0,0.0,0.0,Neutral
Thank you STC you are awesome thumbs upwinking face,2017-06-25 07:13:07,3.6.0,48.5,0.0,51.5,76.5,Positive
,2017-06-24 21:51:38,3.6.0,0.0,0.0,0.0,0.0,Neutral
B f l,2017-06-24 09:05:33,3.6.0,0.0,0.0,0.0,0.0,Neutral
Great app,2017-06-24 06:13:37,3.5.1,80.4,0.0,19.6,62.49,Positive
Why no have opps to send money international plz cheak and fix,2017-06-24 05:16:02,3.6.0,9.6,16.3,74.1,-22.63,Negative
Very easy and helpful if some do not know how to use it messages me,2017-06-23 14:47:47,3.5.1,32.5,0.0,67.5,73.97,Positive
Thanks to STC I am very happy your selected me this offer you very much,2017-06-23 10:41:07,3.6.0,36.5,0.0,63.5,78.41,Positive
Nice to the point,2017-06-23 10:01:57,3.5.1,48.3,0.0,51.7,42.15,Positive
after latest update to numbernumbernumber application crashes on my galaxy every time i open app it crashes,2017-06-23 07:29:20,,0.0,0.0,100.0,0.0,Neutral
A very good way to charge you are nomber without any extra credit,2017-06-23 01:03:11,3.5.1,20.8,14.2,65.0,25.21,Positive
better,2017-06-22 23:45:58,2.12.0,100.0,0.0,0.0,44.04,Positive
WHenever i tried to login by direct  access Its always  gives an error Please connect to mobile internet And try again later,2017-06-22 20:17:26,,9.6,11.3,79.2,-10.27,Negative
Great service and friendly applicstion,2017-06-22 20:02:45,3.5.1,70.89999999999999,0.0,29.099999999999998,80.74,Positive
You Can Do Anything on this application and the response is imidiate,2017-06-22 17:01:09,3.5.1,0.0,0.0,100.0,0.0,Neutral
,2017-06-22 13:18:08,3.5.1,0.0,0.0,0.0,0.0,Neutral
,2017-06-22 12:26:20,2.12.0,0.0,0.0,0.0,0.0,Neutral
Very helpful and easy to use,2017-06-22 06:18:36,3.5.1,61.0,0.0,39.0,73.97,Positive
Disappointing and the app does not do non of the basic requires functions,2017-06-22 05:58:57,3.5.1,0.0,21.099999999999998,78.9,-49.39,Negative
Needful appeasy to use Great features,2017-06-20 10:23:58,3.5.1,45.1,0.0,54.900000000000006,62.49,Positive
Very useful app but it needs update too often,2017-06-20 06:15:43,3.5.1,20.8,0.0,79.2,27.24,Positive
Excellent,2017-06-20 06:15:23,3.5.1,100.0,0.0,0.0,57.19,Positive
It is very useful apps ty Stcface blowing a kissface blowing a kissface blowing a kiss,2017-06-20 04:00:26,3.5.1,47.0,0.0,53.0,83.41,Positive
Nice and thank you,2017-06-19 20:17:26,3.5.1,72.6,0.0,27.400000000000002,64.86,Positive
It is easy to search when you access the appthaks,2017-06-19 14:16:38,3.5.1,24.4,0.0,75.6,44.04,Positive
Clear and easy to use App design is great too,2017-06-19 11:28:23,3.5.1,57.8,0.0,42.199999999999996,86.25,Positive
very usfull app,2017-06-19 06:37:35,,0.0,0.0,100.0,0.0,Neutral
hate stc service very very high price,2017-06-19 06:00:07,,0.0,38.1,61.9,-57.19,Negative
Pretty easy and very useful,2017-06-19 03:56:33,3.5.1,82.3,0.0,17.7,85.16,Positive
stc,2017-06-19 00:08:39,3.5.1,0.0,0.0,100.0,0.0,Neutral
Nonstop service is very good for emergency When no balancezero  balance then we get automatic balance of numbernumber SR Which will be deducted in next recharge,2017-06-19 00:01:23,3.5.1,10.2,16.2,73.6,-21.93,Negative
,2017-06-18 16:52:55,,0.0,0.0,0.0,0.0,Neutral
I love the free offers  Love this app so far,2017-06-18 15:44:46,3.5.1,66.10000000000001,0.0,33.900000000000006,91.36,Positive
